id,ipk_smt1,ipk_smt2,ipk_smt3,ipk_smt4,ipk_smt5,ipk_smt6,ipk_smt7,ipk_smt8,kehadiran_mk1,kehadiran_mk2,kehadiran_mk3,kehadiran_mk4,kehadiran_mk5,kehadiran_mk6,retake,online_activity1,online_activity2,online_activity3,online_activity4,online_activity5,online_activity6,status_pekerjaan,beban_kerja,sosial_ekonomi
2181.0,2.46,3.14,3.06,2.01,2.69,2.84,3.44,3.58,89.3,86.5,89.6,75.0,79.4,75.4,1.0,7.2,4.3,4.5,5.4,5.9,8.7,Penuh Waktu,41.0,Rendah
2182.0,2.68,1.98,1.75,3.6,2.63,3.9,2.67,2.13,85.2,85.7,86.4,84.3,69.9,69.7,0.0,7.3,8.9,4.4,1.3,7.4,3.3,Tidak Bekerja,0.0,Menengah
2183.0,2.22,2.13,2.76,2.8,2.9,3.49,3.39,2.98,93.1,87.6,96.8,88.6,79.5,77.5,1.0,7.3,4.6,8.8,2.8,7.5,4.1,Tidak Bekerja,0.0,Menengah
2184.0,2.53,3.24,2.42,3.24,2.54,2.14,3.07,3.22,91.4,83.6,67.5,74.3,78.0,82.4,1.0,7.3,4.8,0.8,0.0,3.6,4.0,Tidak Bekerja,0.0,Menengah
2185.0,3.42,1.77,2.37,3.31,3.22,2.29,3.33,2.77,91.6,78.0,87.9,73.3,79.5,82.0,1.0,5.3,9.8,10.1,4.2,8.0,2.8,Tidak Bekerja,0.0,Menengah
2186.0,2.56,2.43,2.25,2.37,2.04,2.86,2.85,2.92,84.9,79.3,78.4,86.6,84.5,78.6,1.0,4.4,8.1,8.9,4.6,3.5,4.9,Paruh Waktu,11.0,Rendah
2187.0,2.95,2.82,2.84,2.89,2.5,2.61,3.27,1.98,76.9,67.8,68.1,75.0,82.7,90.3,0.0,5.8,6.2,3.7,8.9,4.9,7.7,Tidak Bekerja,0.0,Rendah
2188.0,3.7,3.17,2.61,2.7,2.5,2.84,2.53,3.29,84.9,76.1,99.5,89.7,88.9,66.6,2.0,4.9,3.6,0.0,4.8,4.7,7.5,Paruh Waktu,18.0,Menengah
2189.0,2.54,2.95,2.73,2.25,2.35,3.33,3.54,3.11,79.2,99.3,91.1,88.4,100.0,76.4,0.0,6.5,3.4,3.8,10.2,6.0,8.7,Paruh Waktu,13.0,Menengah
2190.0,2.3,2.67,2.75,2.29,2.28,2.53,,2.81,83.6,94.3,85.8,88.3,84.0,69.5,1.0,4.8,1.0,4.1,6.1,2.7,0.7,Paruh Waktu,18.0,Rendah
2191.0,2.84,2.68,2.14,2.35,3.39,1.68,2.66,3.61,89.6,89.6,89.9,84.4,80.8,96.7,2.0,2.7,6.0,3.2,3.7,7.3,4.4,Paruh Waktu,15.0,Tinggi
2192.0,2.81,1.95,2.42,2.9,2.81,3.36,2.17,2.75,75.0,86.1,83.2,87.7,80.9,92.6,0.0,3.6,3.0,5.5,8.7,2.0,2.7,Penuh Waktu,47.0,Rendah
2193.0,2.72,3.07,2.91,3.4,3.03,3.13,4.0,2.6,95.1,86.1,82.5,83.8,93.0,83.6,2.0,1.6,4.1,7.8,6.4,0.5,3.6,Tidak Bekerja,0.0,Menengah
2194.0,2.46,2.33,3.9,1.86,2.42,2.84,1.96,3.35,76.7,73.1,91.3,90.9,84.9,75.4,1.0,4.0,5.1,3.3,7.8,8.6,2.3,Tidak Bekerja,0.0,Menengah
,2.59,2.96,3.21,3.09,2.39,3.62,2.57,3.14,92.4,88.7,89.3,75.3,81.5,74.8,0.0,6.9,4.0,4.2,3.9,4.0,4.7,Tidak Bekerja,0.0,Tinggi
2196.0,3.17,3.23,3.8,2.42,2.78,3.23,3.28,2.94,92.2,78.3,86.1,76.3,91.7,95.8,0.0,11.9,8.0,1.6,2.9,8.0,6.1,Tidak Bekerja,0.0,Tinggi
2197.0,1.76,2.02,2.5,3.37,3.1,2.27,2.33,3.06,86.1,89.0,80.7,79.6,84.5,77.4,1.0,3.5,1.4,4.0,2.6,3.7,4.7,Tidak Bekerja,0.0,Menengah
2198.0,2.79,2.55,2.82,2.7,,2.65,2.69,2.89,76.9,81.1,92.1,77.4,79.0,98.8,0.0,3.0,1.4,6.7,1.9,4.6,5.7,Penuh Waktu,36.0,Rendah
2199.0,3.72,3.49,2.2,3.58,2.39,3.08,2.39,3.83,79.3,74.5,80.4,100.0,87.6,74.7,4.0,3.4,1.5,6.1,2.5,7.2,,Penuh Waktu,30.0,Menengah
2200.0,2.6,1.91,3.83,2.35,2.03,3.24,2.75,3.03,72.5,93.2,99.9,84.8,79.1,76.4,0.0,6.6,7.3,4.3,3.9,5.1,4.5,Tidak Bekerja,0.0,Menengah
2201.0,3.07,2.64,2.56,2.98,2.48,2.88,2.73,2.13,97.3,81.1,89.4,76.6,65.6,95.6,2.0,5.0,5.3,5.1,9.2,6.5,6.3,Tidak Bekerja,0.0,Rendah
2202.0,3.26,3.27,3.25,3.86,3.01,2.68,2.24,,63.3,87.5,88.2,81.9,75.1,85.2,1.0,4.6,3.6,5.0,6.8,4.2,3.8,Tidak Bekerja,0.0,Menengah
2203.0,2.56,2.56,2.98,2.95,2.97,2.71,2.84,1.9,75.1,84.7,85.9,94.0,80.2,66.3,1.0,6.0,1.3,4.2,1.6,8.8,2.6,Tidak Bekerja,0.0,Menengah
2204.0,3.08,2.51,2.1,2.21,1.87,2.6,2.87,3.37,93.2,93.5,89.0,88.1,83.0,92.2,3.0,3.8,4.8,5.3,6.5,4.0,8.5,Tidak Bekerja,0.0,Menengah
2205.0,2.45,2.44,2.69,2.24,2.64,2.24,2.75,2.78,87.1,89.5,87.6,93.3,79.0,94.4,0.0,5.8,4.8,3.9,1.8,2.7,8.2,Tidak Bekerja,0.0,Menengah
2206.0,2.77,1.97,2.9,2.67,3.01,3.71,2.38,2.11,100.0,73.5,100.0,100.0,,96.8,1.0,2.9,6.1,6.9,2.9,7.6,6.9,Paruh Waktu,17.0,Rendah
2207.0,2.79,2.88,2.61,2.43,3.53,2.49,3.74,2.42,92.7,93.4,78.4,67.2,76.4,73.2,2.0,6.6,4.2,7.7,6.1,4.6,5.2,Tidak Bekerja,0.0,Rendah
2208.0,3.27,3.03,3.35,2.21,2.62,2.64,2.85,3.06,86.4,98.4,81.3,74.5,78.3,77.1,2.0,4.1,4.5,4.5,5.5,4.1,7.1,Tidak Bekerja,0.0,Menengah
2209.0,4.0,3.09,2.92,1.98,1.74,1.56,2.67,2.25,80.1,99.4,90.2,84.9,87.0,78.0,1.0,,2.2,6.6,8.5,7.7,5.0,Paruh Waktu,13.0,Menengah
2210.0,3.0,2.16,2.8,3.33,2.95,2.73,2.49,2.77,55.3,86.1,74.8,73.4,88.3,87.1,0.0,4.7,4.8,3.8,1.4,4.8,6.2,Tidak Bekerja,0.0,Rendah
2211.0,3.74,2.41,2.88,2.62,3.35,3.39,,3.14,68.7,97.2,91.9,78.2,78.9,83.4,1.0,9.2,4.5,3.6,3.6,1.2,6.5,Tidak Bekerja,0.0,Menengah
2212.0,3.49,2.66,2.43,1.96,2.1,2.95,,2.22,66.4,82.5,74.6,85.8,94.3,74.8,3.0,5.9,7.3,5.3,5.9,3.5,7.6,Tidak Bekerja,0.0,Menengah
2213.0,3.3,2.15,2.77,3.35,2.07,2.93,1.76,2.61,99.4,82.9,94.3,93.2,72.1,70.2,2.0,6.3,5.8,3.1,4.4,5.5,3.6,Tidak Bekerja,0.0,Tinggi
,2.27,2.35,2.63,3.18,2.79,3.02,3.56,1.68,68.1,78.7,83.4,71.8,98.2,86.3,1.0,7.6,4.8,4.8,2.9,4.9,7.3,Penuh Waktu,39.0,Menengah
2215.0,2.3,3.28,3.23,2.35,2.63,3.1,2.68,3.22,84.0,89.8,81.8,77.2,96.7,70.0,0.0,3.8,4.8,6.7,3.2,5.3,2.2,Paruh Waktu,13.0,Rendah
2216.0,1.77,2.39,3.17,4.0,3.04,2.39,2.68,2.14,93.1,95.5,99.1,81.7,76.9,99.9,1.0,7.8,3.0,4.2,6.6,4.5,5.1,Tidak Bekerja,0.0,Rendah
2217.0,2.7,2.4,2.18,2.59,2.31,2.76,3.25,2.6,80.7,95.7,92.3,93.0,59.8,80.5,3.0,3.9,3.3,7.1,3.9,2.2,5.5,Tidak Bekerja,0.0,Menengah
2218.0,,2.67,2.13,2.65,1.92,2.22,3.56,2.2,73.3,91.7,,68.3,87.5,79.5,1.0,5.7,4.4,2.3,4.0,6.3,8.9,Tidak Bekerja,0.0,Menengah
2219.0,2.56,2.9,2.72,2.99,2.57,3.6,3.04,2.4,95.0,73.4,76.5,77.0,98.3,83.2,3.0,3.7,5.3,6.1,8.2,2.0,7.5,Paruh Waktu,19.0,Rendah
2220.0,2.17,3.11,2.2,3.37,2.88,2.56,2.9,2.42,85.2,75.0,88.0,82.5,82.9,84.6,0.0,3.2,9.2,4.6,7.2,2.7,0.5,Penuh Waktu,40.0,Tinggi
2221.0,2.09,1.97,2.63,2.44,3.03,2.22,2.87,2.95,84.0,85.5,100.0,83.4,93.4,73.7,0.0,3.8,3.3,6.9,5.9,6.6,4.8,Paruh Waktu,,Rendah
2222.0,2.84,3.28,2.61,2.63,3.41,2.64,2.95,2.93,86.6,100.0,83.8,100.0,74.2,84.5,0.0,4.5,6.5,2.3,5.8,6.8,4.3,Tidak Bekerja,0.0,Rendah
2223.0,3.11,4.0,3.02,2.29,3.19,3.62,3.28,1.98,90.3,,,81.3,92.4,81.5,2.0,7.8,5.0,4.6,6.1,5.7,6.2,Tidak Bekerja,0.0,Rendah
2224.0,2.61,2.32,2.48,2.9,3.37,3.67,2.99,2.45,94.7,69.9,78.1,,65.7,87.5,1.0,3.4,5.5,4.5,3.3,3.0,4.9,Paruh Waktu,17.0,Menengah
2225.0,2.78,3.03,3.23,2.42,3.27,3.1,2.79,2.56,99.1,98.7,75.6,71.3,85.3,73.3,3.0,3.6,,7.0,3.5,4.3,6.4,Tidak Bekerja,0.0,Menengah
2226.0,3.07,2.19,2.88,2.18,2.46,2.59,3.21,2.87,88.8,79.2,83.1,70.3,89.7,87.8,0.0,6.8,6.5,0.9,3.6,9.4,5.2,Paruh Waktu,16.0,Rendah
2227.0,2.63,2.59,3.14,3.51,3.26,2.53,3.48,2.71,90.2,89.2,89.5,93.7,93.1,92.3,3.0,4.0,3.3,6.5,5.7,6.8,4.1,Tidak Bekerja,0.0,Menengah
2228.0,3.3,2.86,2.58,2.71,2.82,2.56,2.91,2.5,100.0,65.2,78.7,92.7,100.0,79.0,2.0,4.5,5.9,6.0,5.3,6.6,5.6,Penuh Waktu,47.0,Rendah
2229.0,2.99,2.13,2.26,2.41,2.36,2.61,1.88,2.97,91.8,64.6,94.3,74.6,79.8,84.7,0.0,4.2,2.9,3.6,4.8,4.3,3.9,Penuh Waktu,49.0,Rendah
2230.0,3.46,1.85,2.97,3.29,1.83,,3.24,2.37,87.7,75.7,85.3,97.8,100.0,87.6,2.0,2.4,4.4,1.4,4.4,6.9,2.3,Tidak Bekerja,0.0,Rendah
2231.0,3.78,2.96,1.86,2.08,3.2,2.8,2.43,2.0,74.2,90.2,89.8,94.7,98.2,76.2,0.0,6.8,3.5,4.8,3.5,6.5,3.8,Paruh Waktu,15.0,Menengah
2232.0,2.82,3.14,2.89,2.89,2.82,2.95,3.04,3.01,60.1,73.3,86.0,90.7,90.0,67.2,0.0,3.4,5.6,6.4,5.6,5.2,5.8,Tidak Bekerja,0.0,Menengah
2233.0,2.94,2.18,2.59,2.6,3.01,2.78,3.3,3.7,89.5,64.1,92.9,92.4,93.5,100.0,1.0,7.4,5.8,1.1,6.3,6.8,8.5,Paruh Waktu,12.0,Menengah
2234.0,2.31,2.06,3.29,3.15,3.37,3.02,3.42,1.59,83.8,78.1,100.0,73.0,71.6,78.7,2.0,3.9,4.2,6.8,8.0,6.9,10.0,Tidak Bekerja,0.0,Menengah
2235.0,2.99,2.28,2.88,2.77,1.93,3.08,2.9,2.77,78.5,88.9,72.1,74.9,88.2,95.3,2.0,4.0,5.9,5.4,5.8,3.6,4.7,Paruh Waktu,12.0,Menengah
2236.0,2.58,2.41,3.14,2.46,2.63,2.05,2.79,3.19,78.9,95.7,94.9,81.5,97.9,96.4,1.0,6.3,9.3,7.0,7.4,4.9,3.3,Tidak Bekerja,0.0,Rendah
2237.0,3.19,2.67,3.21,1.85,2.29,2.47,2.33,3.08,83.9,77.5,91.4,100.0,,79.3,1.0,5.6,3.7,6.7,5.5,7.7,5.2,Tidak Bekerja,0.0,Menengah
2238.0,1.96,2.34,2.95,2.58,2.21,2.45,3.5,2.81,89.7,86.1,100.0,88.6,91.0,68.1,2.0,4.8,4.6,2.8,2.2,4.4,10.4,Paruh Waktu,19.0,Menengah
2239.0,2.51,1.72,2.82,2.4,2.84,2.76,2.06,3.57,78.7,96.0,78.2,85.5,88.2,65.0,1.0,3.8,5.6,5.2,5.1,6.9,3.4,Tidak Bekerja,0.0,Menengah
2240.0,2.77,2.53,2.35,2.07,3.24,3.82,2.54,1.85,100.0,76.1,88.9,90.3,96.3,82.7,0.0,5.9,4.4,1.0,4.2,5.7,3.0,Penuh Waktu,37.0,Menengah
2241.0,2.28,3.99,3.41,2.36,2.79,2.24,2.57,2.96,93.5,72.6,77.5,94.4,98.2,77.3,0.0,6.9,2.5,4.4,2.7,4.2,8.8,Tidak Bekerja,0.0,Menengah
2242.0,2.84,2.26,3.82,2.5,2.66,2.46,2.63,2.39,64.2,81.4,100.0,100.0,74.5,69.0,2.0,0.9,3.1,3.9,5.8,4.2,6.8,Paruh Waktu,10.0,Rendah
2243.0,2.93,2.67,2.7,2.07,3.09,2.69,2.63,3.55,93.0,87.1,88.9,96.2,82.9,92.3,0.0,2.9,5.5,1.7,5.3,7.5,4.0,Tidak Bekerja,0.0,Menengah
2244.0,3.71,,2.88,2.47,2.0,2.05,2.74,3.73,91.7,87.2,100.0,86.1,90.4,100.0,1.0,,6.0,0.2,7.9,2.4,1.5,Penuh Waktu,43.0,Rendah
2245.0,2.14,2.47,2.35,2.69,2.88,2.9,2.68,3.23,96.0,90.3,95.4,70.6,64.8,75.1,1.0,5.7,7.0,2.9,5.8,7.0,4.1,Tidak Bekerja,0.0,Tinggi
2246.0,2.35,2.36,2.6,2.64,2.55,1.3,2.81,3.5,83.0,74.8,92.2,81.1,78.1,94.7,1.0,4.0,5.5,7.1,5.2,4.2,5.9,Paruh Waktu,17.0,Rendah
,2.94,3.14,2.61,,2.81,2.65,2.02,2.52,79.1,85.2,77.7,79.5,83.2,91.4,0.0,5.2,10.3,2.5,6.8,4.8,2.2,Tidak Bekerja,0.0,Menengah
2248.0,3.2,2.9,2.17,2.25,2.88,3.0,2.71,3.03,86.4,86.7,93.4,100.0,88.0,100.0,1.0,5.3,5.3,8.9,4.7,1.4,2.8,Penuh Waktu,47.0,Rendah
2249.0,2.09,2.4,2.57,3.85,3.2,2.98,3.14,2.86,87.7,82.9,97.1,86.5,80.3,94.7,,,4.9,4.6,8.2,4.8,5.5,Tidak Bekerja,0.0,Menengah
2250.0,,3.02,4.0,2.48,2.77,2.42,3.36,2.09,98.6,94.2,76.3,82.8,100.0,64.5,2.0,5.1,4.1,3.9,0.1,4.8,1.1,Penuh Waktu,43.0,Tinggi
2251.0,2.75,2.69,2.95,3.33,2.25,2.91,2.76,2.95,83.1,76.1,83.6,77.7,,96.9,1.0,5.3,1.0,0.0,4.7,3.7,5.0,Tidak Bekerja,0.0,Tinggi
2252.0,,3.36,3.04,2.42,2.97,2.57,3.43,2.43,93.0,72.3,88.4,88.0,91.4,89.9,1.0,4.4,1.1,2.3,0.9,4.5,7.3,Tidak Bekerja,0.0,Rendah
2253.0,2.84,2.54,2.26,3.06,3.3,3.15,2.18,1.61,82.6,98.8,65.1,80.9,100.0,94.8,0.0,5.5,2.6,8.0,4.6,0.5,7.9,Paruh Waktu,14.0,Tinggi
2254.0,2.8,2.62,3.15,2.85,2.78,2.24,2.68,2.16,89.1,88.4,86.8,97.4,93.0,100.0,1.0,7.0,5.3,4.4,2.2,7.8,6.1,Paruh Waktu,13.0,Menengah
2255.0,3.36,3.46,3.55,3.05,2.55,3.35,2.13,3.13,89.9,88.3,84.5,100.0,90.8,94.2,0.0,5.2,7.3,4.3,2.7,,3.8,Paruh Waktu,18.0,Menengah
2256.0,2.45,3.43,2.75,3.45,3.09,2.29,2.86,2.33,96.5,99.6,67.7,90.7,97.1,93.9,2.0,4.8,10.5,5.5,2.0,6.4,7.2,Paruh Waktu,11.0,Menengah
2257.0,3.19,2.49,2.87,2.48,2.79,2.25,2.64,2.92,82.7,79.0,100.0,83.3,76.6,83.1,0.0,5.0,6.2,5.4,4.9,5.5,9.4,Tidak Bekerja,0.0,Rendah
2258.0,3.11,3.04,3.0,2.51,2.22,2.45,2.67,2.06,88.9,99.9,81.3,84.7,100.0,91.8,1.0,5.5,3.8,7.0,5.1,,0.0,Paruh Waktu,14.0,Rendah
2259.0,2.98,2.28,2.95,3.05,2.52,2.67,2.18,2.0,73.5,92.2,90.2,100.0,,85.5,2.0,5.7,2.9,6.8,5.8,3.1,5.7,Tidak Bekerja,0.0,Menengah
2260.0,2.77,3.39,1.69,2.5,3.21,3.58,3.41,2.43,97.7,66.9,75.8,82.4,89.5,75.2,0.0,4.7,7.7,2.7,2.5,3.4,9.8,Tidak Bekerja,0.0,Menengah
2261.0,2.17,3.4,3.3,2.87,2.97,2.48,3.04,2.45,83.0,80.1,99.4,97.1,75.0,98.4,0.0,3.4,8.7,8.1,9.4,5.6,4.4,Penuh Waktu,48.0,Rendah
2262.0,2.89,2.81,,2.45,2.17,3.06,2.52,3.48,97.0,98.4,81.3,78.6,81.4,94.5,1.0,7.3,4.5,7.3,4.5,5.4,4.1,Tidak Bekerja,0.0,Menengah
2263.0,3.14,2.63,1.89,2.78,3.04,2.04,3.63,3.46,75.9,86.5,87.2,84.6,87.6,78.7,0.0,4.8,5.3,3.8,6.5,5.0,4.0,Paruh Waktu,18.0,Menengah
2264.0,2.17,3.01,2.29,2.83,3.01,3.01,2.48,2.77,78.0,80.8,75.5,85.6,89.8,76.6,0.0,3.3,8.2,3.3,6.4,7.0,5.6,Paruh Waktu,10.0,Menengah
2265.0,2.34,2.71,2.7,2.84,2.28,3.17,,2.73,,89.3,90.6,90.0,89.6,87.8,4.0,5.8,0.7,2.7,6.1,2.9,5.0,Paruh Waktu,13.0,Menengah
2266.0,3.0,2.05,2.73,3.17,3.98,2.84,1.71,1.84,78.1,75.5,93.3,100.0,92.8,94.1,1.0,6.3,5.7,3.5,6.6,4.3,6.7,Penuh Waktu,44.0,Menengah
2267.0,2.42,2.68,2.68,3.82,3.2,2.7,2.81,2.5,82.4,85.7,80.0,89.1,89.4,100.0,0.0,0.5,4.4,3.5,0.0,5.7,4.7,Penuh Waktu,30.0,Rendah
2268.0,3.44,2.17,2.93,2.14,2.92,2.9,2.51,2.87,87.5,84.2,83.0,71.4,74.1,78.9,0.0,3.0,3.9,4.8,5.2,6.1,5.3,Penuh Waktu,39.0,Menengah
2269.0,2.21,2.4,2.48,3.03,2.88,4.0,1.89,1.85,79.0,88.1,88.9,84.1,74.9,83.6,0.0,3.1,4.9,6.8,0.6,7.2,1.3,Penuh Waktu,38.0,Menengah
2270.0,2.97,3.36,3.2,1.98,3.89,2.81,3.52,2.68,83.7,81.2,100.0,98.9,84.4,81.8,0.0,,1.3,0.7,2.9,5.8,7.1,Paruh Waktu,19.0,Menengah
2271.0,2.94,1.94,2.13,2.43,3.01,2.17,3.13,2.16,75.2,80.6,79.2,,71.4,69.0,0.0,6.6,5.0,8.3,4.9,5.8,7.8,Tidak Bekerja,0.0,Rendah
2272.0,2.88,2.58,2.22,1.99,2.69,2.98,,2.05,88.9,74.4,100.0,81.9,72.6,88.0,2.0,4.8,6.4,5.4,8.3,4.2,6.7,Paruh Waktu,15.0,Rendah
2273.0,,3.01,2.92,3.1,3.23,2.8,3.02,3.53,83.1,87.6,81.0,98.5,82.6,90.1,0.0,9.2,7.0,4.5,6.6,5.9,1.9,Tidak Bekerja,0.0,Rendah
2274.0,1.73,2.91,3.17,3.12,3.73,2.33,2.52,1.77,86.4,76.3,92.7,77.7,88.4,100.0,2.0,3.5,7.7,1.4,5.8,5.8,4.3,Paruh Waktu,10.0,Menengah
2275.0,3.47,2.64,2.61,3.32,3.28,2.5,2.09,1.89,86.3,74.0,94.0,67.8,100.0,81.6,1.0,3.4,3.9,3.3,,6.3,5.2,Tidak Bekerja,,Rendah
2276.0,2.4,3.05,,2.68,3.27,3.18,3.73,1.65,76.6,94.1,89.3,86.0,79.0,,0.0,5.3,1.3,5.4,4.0,6.7,5.7,Tidak Bekerja,0.0,Menengah
2277.0,2.69,2.41,3.83,2.51,2.57,2.52,2.92,3.42,73.5,89.8,88.5,68.9,98.5,87.7,1.0,6.4,0.9,7.9,9.1,4.7,3.6,Tidak Bekerja,0.0,Tinggi
2278.0,3.17,2.73,1.99,3.51,2.42,2.01,2.77,3.01,71.6,82.0,100.0,71.5,88.5,81.8,1.0,6.1,2.9,5.5,3.1,1.0,2.2,Penuh Waktu,41.0,Menengah
2279.0,3.06,2.78,2.66,2.7,3.27,3.05,2.85,3.58,78.4,73.7,,90.5,100.0,99.8,1.0,3.8,3.4,0.4,3.7,2.8,7.5,Paruh Waktu,11.0,Rendah
2280.0,2.22,2.29,3.14,3.81,3.46,2.77,2.63,2.62,63.0,87.0,90.3,75.9,70.6,84.8,1.0,6.8,3.1,2.9,3.8,5.9,3.5,Tidak Bekerja,0.0,Menengah
2281.0,3.25,3.05,1.83,3.0,3.25,3.3,3.5,3.87,86.0,81.7,76.9,73.1,80.4,79.8,1.0,2.9,5.4,4.9,5.2,3.0,5.9,Paruh Waktu,15.0,Menengah
2282.0,2.13,1.9,2.44,3.07,3.56,3.32,3.15,,96.7,100.0,87.1,90.5,71.8,71.5,1.0,6.5,2.8,5.1,8.5,5.0,6.0,Tidak Bekerja,0.0,Rendah
2283.0,3.09,,3.15,2.5,4.0,,2.63,2.34,85.0,87.1,83.1,98.2,87.9,94.2,1.0,1.2,4.5,6.1,3.0,3.1,5.0,Tidak Bekerja,0.0,Menengah
2284.0,2.55,2.1,2.73,2.51,3.25,3.53,2.22,2.97,62.8,92.1,88.9,86.2,84.9,75.2,2.0,3.3,3.1,5.5,2.0,,7.9,Tidak Bekerja,0.0,Menengah
2285.0,2.76,3.6,2.82,2.5,2.51,2.03,3.46,2.7,66.9,94.1,74.2,,80.1,90.3,2.0,2.2,5.6,3.4,1.4,6.2,4.6,Tidak Bekerja,0.0,Rendah
2286.0,3.33,3.62,3.12,2.15,3.01,3.21,2.29,3.3,79.1,85.4,96.1,80.0,82.1,94.4,0.0,6.0,0.7,2.0,4.5,4.3,3.4,Paruh Waktu,19.0,Rendah
2287.0,2.64,2.74,2.44,2.43,2.71,2.4,3.2,2.9,79.7,90.9,98.3,86.8,70.5,100.0,0.0,8.3,7.5,6.3,6.0,5.3,5.2,Tidak Bekerja,0.0,Rendah
2288.0,3.02,2.72,2.75,2.35,2.95,2.54,2.73,2.51,77.0,82.9,96.9,80.3,83.7,82.3,4.0,3.7,7.5,,4.8,3.3,6.1,,31.0,Menengah
2289.0,2.29,3.14,2.9,2.99,2.55,2.32,2.23,1.05,77.9,100.0,93.2,88.2,94.6,82.4,0.0,4.2,4.4,3.5,3.7,5.0,5.1,Paruh Waktu,11.0,Menengah
2290.0,2.2,1.45,2.79,3.04,2.79,2.97,2.58,2.24,81.3,98.7,88.7,69.8,86.3,97.7,0.0,6.5,7.6,2.0,5.3,4.3,6.2,Tidak Bekerja,0.0,Rendah
2291.0,1.72,2.74,1.39,3.39,1.81,2.84,2.82,3.42,86.4,84.0,88.2,79.7,79.9,87.1,0.0,4.4,6.3,3.2,6.9,5.9,5.1,Paruh Waktu,12.0,Menengah
2292.0,2.44,2.62,2.54,2.95,2.01,1.86,3.16,2.54,92.5,93.4,78.5,79.3,78.7,71.0,0.0,1.7,4.7,2.3,4.6,3.2,3.2,,,Menengah
2293.0,2.38,2.24,3.37,3.08,2.14,2.12,2.12,2.66,87.0,,74.9,83.2,84.4,97.0,3.0,6.5,2.1,1.2,4.8,3.7,3.1,Paruh Waktu,17.0,Rendah
2294.0,3.23,2.25,2.69,3.6,2.42,2.31,2.47,3.02,85.0,92.0,77.3,69.9,78.3,70.8,2.0,5.4,4.6,5.2,5.5,3.8,6.3,Tidak Bekerja,0.0,Menengah
2295.0,2.01,3.44,3.01,3.19,2.45,2.33,2.76,2.15,80.3,80.9,80.0,77.8,68.7,89.8,2.0,5.4,2.6,5.7,4.4,3.2,6.2,Penuh Waktu,30.0,Rendah
2296.0,3.02,2.03,2.54,3.12,1.99,2.05,3.27,2.21,94.7,89.4,71.6,86.7,89.5,71.1,0.0,5.1,6.7,4.8,5.3,4.7,7.0,Tidak Bekerja,0.0,Rendah
2297.0,1.99,2.58,2.29,1.23,3.86,2.36,2.28,3.56,73.3,70.5,82.9,80.1,78.6,75.8,2.0,4.6,8.3,1.8,6.7,8.1,3.7,Penuh Waktu,44.0,Rendah
2298.0,2.55,1.82,2.1,3.06,2.87,2.66,2.98,3.04,92.7,92.6,79.0,61.5,79.4,100.0,0.0,6.5,4.2,4.1,7.5,2.7,6.3,Paruh Waktu,14.0,Menengah
2299.0,3.21,2.04,2.43,2.61,2.99,2.83,1.21,3.04,82.8,95.7,75.3,100.0,73.2,80.4,1.0,7.5,9.5,2.7,10.0,0.2,6.5,Tidak Bekerja,0.0,Menengah
2300.0,2.38,2.07,2.71,2.82,2.15,3.46,2.45,2.73,87.3,100.0,97.8,93.2,80.6,88.7,0.0,6.0,4.9,6.9,11.3,2.8,5.8,Tidak Bekerja,0.0,Tinggi
2301.0,2.78,1.96,1.62,2.27,2.78,2.78,2.98,2.93,80.0,74.8,90.2,87.3,74.1,91.2,3.0,6.9,6.6,6.9,3.5,6.7,4.7,Paruh Waktu,11.0,Menengah
2302.0,3.17,2.53,3.08,3.74,2.01,2.75,2.25,2.82,92.6,78.9,75.7,100.0,89.2,95.5,0.0,6.8,3.2,7.1,3.9,3.6,7.1,Tidak Bekerja,0.0,Menengah
2303.0,2.28,3.22,3.2,2.68,3.64,3.02,1.71,2.93,75.1,81.1,95.8,77.1,94.9,85.0,1.0,4.6,2.5,2.9,6.9,4.0,4.4,Penuh Waktu,44.0,Tinggi
2304.0,2.95,3.51,2.86,3.45,1.82,3.16,2.84,2.93,100.0,,81.5,76.5,65.8,89.5,2.0,7.5,7.5,4.2,7.5,7.5,6.9,Tidak Bekerja,0.0,Menengah
2305.0,2.63,2.61,2.18,3.15,2.57,2.73,3.34,2.23,84.1,69.4,79.8,97.9,69.6,87.4,0.0,8.2,6.1,3.8,2.8,1.1,8.1,Tidak Bekerja,0.0,Menengah
2306.0,3.18,1.97,3.76,2.62,2.94,2.24,3.27,2.87,87.5,88.9,72.1,89.1,92.0,69.7,0.0,4.5,4.4,5.1,6.4,6.6,4.8,Tidak Bekerja,0.0,Menengah
2307.0,2.05,3.31,3.44,2.8,3.01,2.24,2.77,3.24,82.0,100.0,67.2,81.7,65.8,88.2,1.0,4.6,4.6,6.5,4.4,10.6,6.6,Tidak Bekerja,0.0,Menengah
2308.0,2.49,3.25,2.71,2.71,2.81,2.67,2.89,3.78,90.4,89.2,92.9,83.9,75.4,54.8,2.0,0.9,6.5,5.7,,9.7,4.9,Paruh Waktu,17.0,Menengah
2309.0,2.88,3.81,2.65,2.46,2.99,1.36,1.83,1.81,83.4,89.0,97.6,89.7,81.4,84.8,0.0,6.1,6.3,4.1,6.4,4.7,3.5,Penuh Waktu,43.0,Rendah
2310.0,2.7,,2.46,2.76,2.13,3.27,2.37,2.81,81.8,91.5,91.0,90.1,73.3,83.1,0.0,8.2,4.3,7.1,5.0,4.4,,Paruh Waktu,16.0,Menengah
