ipk_smt1,ipk_smt2,ipk_smt3,ipk_smt4,ipk_smt5,ipk_smt6,ipk_smt7,ipk_smt8,kehadiran_mk1,kehadiran_mk2,kehadiran_mk3,kehadiran_mk4,kehadiran_mk5,kehadiran_mk6,retake,online_activity1,online_activity2,online_activity3,online_activity4,online_activity5,online_activity6,status_pekerjaan,beban_kerja,sosial_ekonomi,cluster
2.99,3.05,3.18,2.52,3.19,2.53,3.12,2.74,85.5,77.6,93.5,82,97.1,72.9,1,6.4,4.9,4.5,2.6,5.4,3,Paruh Waktu,0,Rendah,1
1.49,2.66,2.57,2.75,2.48,3.26,2.62,2.82,93.9,85.5,72.3,80.7,83.8,68.5,1,3.6,4.9,9,5.7,5.3,8.4,Penuh Waktu,35,Tinggi,0
2.93,2.35,3.35,2.73,2.31,3.06,2.67,2.97,83.9,83.1,80.4,90.1,69.9,78,1,5.2,3.8,7.5,6.1,2.9,4.5,Tidak Bekerja,10,Rendah,1
2.71,2.55,3.02,2.39,2.1,2.35,2.14,2.44,91,67.4,81.6,94.6,95.7,78.2,4,9.4,2.9,4.5,2.7,5.9,10.45,Tidak Bekerja,19,Menengah,1
2.8,2.81,1.83,3.18,2.44,2.43,2.78,1.69,67.5,93.4,91.6,77,96.1,98.5,1,2.3,5.7,3.9,0.1,2.4,5.7,Tidak Bekerja,11,Menengah,1
3.29,2.67,3.47,2.73,3.54,2.34,2.83,2.7,72.1,76.1,87.2,83.1,88.2,76.5,0,2.9,3.9,5.5,4.6,4.1,6.4,Paruh Waktu,0,Menengah,1
2.49,3.02,1.63,2.11,3.43,2.87,2.45,3.19,87,98.5,78.9,77,71.1,95.9,1,7.1,6.4,3,2.1,6.8,5.5,Paruh Waktu,0,Tinggi,1
3.69,2.58,2.71,3.22,3.37,2.78,1.87,3.28,78.5,89.2,96.4,91.9,86.1,84.6,0,3.5,5.5,2.9,6.7,6.9,4.9,Paruh Waktu,0,Menengah,1
2.55,2.87,2.43,2.77,2.18,2.99,2.96,4,74.9,80.9,98.1,69,100,85,0,1.9,5.9,5.1,3,3.7,6.4,Tidak Bekerja,14,Menengah,1
2.1,2.59,3.11,3.31,2.36,2.98,3.36,3.29,87.6,79.1,78.1,76.6,84.7,76.8,1,6.4,5.5,5.4,1.3,5.1,4.1,Paruh Waktu,0,Menengah,1
2.26,3.71,3.72,2.32,2.45,3.82,3.45,2.57,89.3,71.1,100,85.7,90.9,75.6,1,2.7,5.9,8.8,3.9,3,5.6,Paruh Waktu,0,Menengah,1
3.22,2.61,3.3,3.01,2.76,3.2,3.13,2.23,99.8,88.5,98.8,85.5,87.5,89,1,6.1,8.1,5.9,4.9,7,5.9,Tidak Bekerja,18,Menengah,1
2.12,2.4,2.06,2.57,3.25,2.64,2.78,2.93,82.7,73.8,68.5,98.1,78.6,78.1,1,2,4.7,6.1,4.3,5.7,1,Paruh Waktu,0,Menengah,1
2.32,2.14,2.92,2.97,2.84,2.94,1.96,3,91.7,87.7,84,77.6,88.4,81.2,3,6.8,5.6,4.7,4.3,4.7,4.7,Paruh Waktu,0,Menengah,1
2.74,2.33,3.05,3.42,2.46,2.8,3.37,1.65,100,85.8,92.6,68,71.4,85,2,2.9,0.3,2.6,3.3,2.1,8,Tidak Bekerja,0,Menengah,1
3.09,2.54,3.2,2.11,2.99,2.17,2.82,3.36,87.1,84.9,87.3,91.6,100,91.5,1,4,4.6,3.2,2.5,0.1,4.1,Tidak Bekerja,13,Menengah,1
2.6,2.97,2.83,3.18,1.82,2.59,2.59,3.14,97,88.2,100,84.4,78.8,100,0,4.7,3.5,7,3.6,6.1,7.7,Penuh Waktu,35,Menengah,0
2.58,3.25,2.95,2.47,2.49,2.74,2.58,3.47,93.1,93.1,87.3,76.7,92,64,0,5.3,3.4,3.2,4.1,4.8,5,Paruh Waktu,0,Tinggi,1
4,2.35,2.48,2.25,2.62,3.01,2.28,2.93,72.9,94.3,80.4,81.7,99.1,80.6,0,5.8,6.4,7.6,5.7,4.4,4,Paruh Waktu,0,Menengah,1
3.37,3.38,2.65,3,3.21,2.53,2.1,3.09,94,92.5,81.3,100,87.8,73.5,2,1.8,4.4,5.4,4.4,9,5.8,Paruh Waktu,0,Rendah,1
3.13,2.71,3.05,2.46,2.43,4,2.56,2.84,81.1,72.1,74.8,88.4,70.9,77.9,0,6.3,5.5,4.2,4.1,2.9,9.5,Tidak Bekerja,18,Rendah,1
1.57,2.43,3.13,2.91,3.21,3.62,2.54,2.27,92.3,85.8,74.5,72.3,93.7,87,4,2.4,5.3,2.8,6.4,6.9,7,Tidak Bekerja,15,Menengah,1
2.67,2.06,2.68,3.35,3.36,2.73,2.87,2.79,89.9,85.5,92.2,80.9,96,79.7,0,5.4,6.3,5.4,0.3,5,6.4,Penuh Waktu,40,Menengah,0
3.34,2.4,1.89,2.15,2.79,3.06,2.69,2.06,88,85.1,86.6,100,93.2,83.7,1,4.9,7.7,1.5,4.4,2.6,4.2,Paruh Waktu,0,Menengah,1
2.07,2.27,2.61,3.51,2.45,2.48,2.7,3.08,90.6,65.8,74.6,96.1,79.8,94.6,2,6.4,0.5,1.7,4.3,5.8,4.5,Tidak Bekerja,15,Menengah,1
1.73,2.12,3.14,2.16,2.98,2.65,2.65,2.57,89.9,81.8,80.7,88.9,84.2,73.5,2,4.8,2.4,5,7.4,5,6.7,Paruh Waktu,0,Menengah,1
3.02,2.1,2.63,2.32,2.53,2.73,1.78,2.05,94.9,79.3,100,74.5,87.5,87.4,0,5,7.3,2.5,7.2,4.3,5.9,Tidak Bekerja,17,Menengah,1
2.39,3.05,2.12,2.65,2.63,2.93,2.57,2.95,86.1,91.8,89.1,81.3,99.8,78.1,2,7.7,6.8,6,4.6,3.4,5.1,Paruh Waktu,0,Menengah,1
2.76,2.01,2.51,2.14,2.04,3.18,2.01,2.09,100,80.5,91.6,96.2,92.7,86.5,3,4.9,6.1,4.6,6.4,4.5,4.7,Paruh Waktu,0,Menengah,1
2.12,2.83,2.87,3.32,3.12,3.35,2.25,2.25,88.3,96.3,83,77.6,69,88.6,0,4.8,4.9,6.8,4.8,5,6.8,Paruh Waktu,0,Menengah,1
2.15,3.04,2.89,2.28,2.5,2.84,3.02,3.43,87.1,84.5,85.2,82.4,80.3,75.7,0,5.8,3.3,5.3,4.9,6.3,5.5,Paruh Waktu,0,Rendah,1
2.53,3.01,2.69,3.24,2.81,2.75,3.02,2.8,94.4,90.6,94.1,92.2,98.6,93.3,2,8.5,3.9,6.7,2.2,6.9,5.1,Tidak Bekerja,18,Rendah,1
3.17,2.36,3.12,3.2,2.97,3.41,2.29,2.07,68.6,85.6,89.4,91.3,84.4,88.1,2,5.7,5.9,6,6.8,2.5,3.5,Paruh Waktu,0,Menengah,1
3.09,2.97,3.38,3.48,3.12,3.01,2.75,2.76,94,90.9,90.9,84.3,71.3,78.7,4,3.9,5.5,7.2,4.8,3.3,1.4,Paruh Waktu,0,Rendah,1
3.92,3.21,2.73,2.98,2.59,3.3,2.89,3.55,81.7,82.3,82.9,79.9,90.6,87.6,0,5.7,1,3,4.8,5.2,8.2,Penuh Waktu,30,Menengah,0
2.22,2.69,2.32,3.48,2.22,3.71,2.79,2.66,64.1,100,90.1,72.8,79.8,68.5,3,3.4,4.8,8.3,10,6.1,1.9,Paruh Waktu,0,Menengah,1
3.37,2.37,3.27,3.48,2.96,2.76,3.26,3.42,80.3,78.7,78.6,62.5,94.3,84.9,0,4.4,4.1,5.9,3.7,6.8,4.2,Tidak Bekerja,14,Rendah,1
2.85,2.28,2.81,3.62,3.24,2.06,1.84,1.9,79.1,81.7,96.2,93.1,90.7,78.9,1,3.9,3.7,7.8,3.8,2.1,4.7,Paruh Waktu,0,Menengah,1
2.23,2.73,2.93,2.94,3.04,2.87,2.25,2.61,85.5,89.5,77.7,84.6,100,94.3,0,6.8,4.9,5.4,5,6,2.5,Paruh Waktu,0,Rendah,1
3.29,3.13,2.53,3,3.12,2.38,2.54,2.9,92.6,89,89,80.8,75.9,90,2,3.6,4.1,1.4,3.8,4.2,3,Tidak Bekerja,10,Rendah,1
2.64,2.42,3.02,2.77,3.13,1.75,3.01,2.49,85.4,84.1,98.5,66.4,100,92.1,2,5.3,2.1,1.7,3.9,6.3,5,Penuh Waktu,38,Menengah,0
2.32,2.6,3.17,2.3,2.54,3.07,2.52,2.79,83.5,83.6,82.9,89.5,65.9,82.3,0,3.4,6.4,7.4,5,4.7,6,Paruh Waktu,0,Menengah,1
3.1,3.27,3.08,2.81,2.43,2.61,2.73,2.92,76.5,83.6,93.7,94.6,80.8,79.5,1,5.2,4.9,1.4,8.5,3.7,4.1,Tidak Bekerja,16,Tinggi,1
2.03,3.11,2.68,3.14,2.78,3.46,3.4,1.96,79.9,81,70.6,82.4,90.6,80.3,2,1.6,6.5,3.4,3.6,8.4,5.8,Paruh Waktu,0,Rendah,1
3.23,2.6,2.4,3,2.91,2.71,3.65,2.85,73.2,88.8,77.8,82.9,92.3,93.2,0,0,3.8,3.9,4.9,3.2,4.3,Tidak Bekerja,0,Tinggi,1
2.76,2.73,3.16,1.51,2.78,2.34,1.61,2.8,84,80.3,83.7,86,95.1,85,1,5.7,9.6,3.6,2.3,7.3,8.7,Paruh Waktu,0,Tinggi,1
2.48,3.04,3.07,2.43,3.67,3.73,2.75,2.85,94.1,66.2,85.3,68.5,91.7,85.9,2,4.3,1.9,3.8,6,4.9,7.4,Penuh Waktu,45,Menengah,0
2.27,2.12,3.34,2.16,2.1,2.8,2.61,2.66,100,75.1,90,85.9,95.1,77.1,0,4.6,5.2,2.1,1.4,5,7.7,Tidak Bekerja,10,Rendah,1
3.33,2.68,3.14,4,2.46,2.66,2.95,2.76,83.8,92.3,88.5,84.3,80.8,85,1,9.9875,1.9,2.1,5.5,5.4,5.9,Paruh Waktu,0,Rendah,1
2.24,2.83,2.49,1.99,2.11,3.21,2.45,3.37,84.6,71.3,89.8,77,81.2,96.3,1,2.4,4.1,2.8,2.6,4.1,3.3,Penuh Waktu,36,Rendah,0
3.02,2.7,2.04,3.22,2.35,3.82,2.67,2.76,96.2,87.7,84.4,92.3,82,87,2,4.6,5.1,6.7,2.6,4.1,4,Paruh Waktu,0,Menengah,1
2.64,1.43,2.54,3.12,2.82,2.5,2.86,3.38,95.6,70.4,85.2,86.6,74,77.1,2,3.1,3.2,1.9,4.6,5,3.7,Tidak Bekerja,10,Menengah,1
2.92,3.03,1.84,3.16,3.96,2.89,3.14,3.3,100,91.1,69.2,87.3,92.8,92,0,4.7,4.3,4.3,4.7,5.3,6.1,Paruh Waktu,0,Menengah,1
2.97,3.38,3.02,2.4,3.81,2.4,2.56,3.05,100,89,78.6,68.6,67.9,85.1,0,6.1,2.2,5.4,2.4,3.2,6.3,Tidak Bekerja,19,Menengah,1
2.97,3.16,3.02,2.66,3.35,2.9,2.65,1.88,85.5,73.4,75,89.6,89.8,73.8,0,4.2,4.9,6.6,3.8,6.6,3.3,Tidak Bekerja,12,Rendah,1
3,3.83,2.71,3.17,2.16,3.6,2.35,2.68,90.1,77.2,95.8,78.4,93.3,95.7,1,6.2,6.4,10.1,5.8,5.2,5.7,Tidak Bekerja,15,Rendah,1
2.46,3.34,2.01,1.74,2.79,3.07,3.01,2.09,82.8,88,93.2,66.4,84.8,88,2,2.9,5.5,3.5,6.4,7.4,3,Tidak Bekerja,11,Menengah,1
2.78,3.21,3.08,2.65,2.42,3.13,2.98,1.95,76.5,93.7,66.8,75.7,95.7,75.8,0,1.7,3.5,3.6,3.9,4.3,5.8,Paruh Waktu,0,Menengah,1
3.04,3.19,2.42,2.02,3.02,2.82,2.07,3.1,58.5,75.2,100,100,94.1,81.7,0,5.7,0.9,4.1,1.8,7.2,6.6,Penuh Waktu,45,Menengah,0
2.41,2.77,2.7,2.93,2.2,2.76,2.75,2.84,75.7,78.9,76.7,100,97,84.3,0,5.9,8.1,8.2,5.8,3.3,7.4,Paruh Waktu,0,Menengah,1
3.01,3.38,3.24,2.55,2.97,3.69,2.69,2.81,82.6,87,87.8,94.8,79.5,87.6,3,2.5,2.7,7,2.1,6.1,3.3,Tidak Bekerja,19,Menengah,1
2.43,1.98,2.82,2.28,2.61,3.04,1.7,2.76,75.5,70,85.3,79.9,91.1,89.1,0,6.1,4.9,5.3,5.3,2.5,4.7,Tidak Bekerja,13,Menengah,1
1.96,3.18,2.75,3.29,3.13,4,2.44,1.63,66.1,82.9,86.6,77.8,88.6,93.9,1,6.2,4.9,3.3,6.7,7.8,3.8,Paruh Waktu,0,Rendah,1
2.16,3.33,2.91,2.9,3.61,1.85,2.64,2.94,100,84.5,80.2,87.2,92.3,96.9,1,7.9,1.2,3.5,6.7,5.5,5.9,Tidak Bekerja,0,Rendah,1
2.24,2.1,2.44,1.395,2.75,3.6,2.75,3.36,81.1,100,89.1,84.7,75.2,86.8,1,8.6,1.2,4.8,4.3,2.2,3.5,Paruh Waktu,0,Menengah,1
2.71,3.19,2.69,2.89,2.5,2.6,3.15,2.38,74.2,82,84.8,75.2,99.3,86.9,0,3.4,6,6.9,2.8,6,4,Tidak Bekerja,11,Menengah,1
1.75,3.74,1.69,2.83,3.26,2.71,2.56,2.69,81.9,68.5,60.4,96.3,76.9,84.7,1,2.5,4.4,6.6,4,7.6,5.3,Penuh Waktu,44,Tinggi,0
3.65,2.28,3.13,2.96,2.39,2.87,2.54,2.32,75.3,77.8,73.3,100,75.5,85,2,5.8,1.6,3.3,5.7,3.7,5.4,Tidak Bekerja,17,Tinggi,1
2.33,2.06,3.02,2.25,3.52,2.83,2.65,2.34,87.2,69.1,60.3,69.5,96.4,75.8,0,2.1,4.8,9.4,7.2,3.4,3.4,Paruh Waktu,0,Rendah,1
2.58,3.12,2.11,2.34,2.77,3,3.48,3.09,86.4,84.5,83.6,73.2,88.7,80.4,4,5.3,3.1,4.8,3.1,6,4.4,Paruh Waktu,0,Menengah,1
2.4,1.99,1.66,3.06,2.89,2.94,3.6,2.83,87.3,71,100,83.4,76.8,87.1,2,9,9.3,3.1,7.4,5.7,7,Paruh Waktu,0,Menengah,1
4.05,2.91,2.76,4,2.53,2.14,3.08,2.5,95.6,93.8,92.1,77.2,93.6,100,2,4.2,4.6,4.7,4.4,5.3,5,Paruh Waktu,0,Menengah,1
2.8,3.44,3.75,2.2,2.81,3.21,1.93,3.28,100,97.8,89.4,100,88.6,71.8,2,4,4.5,4.9,4.8,4.3,5.4,Penuh Waktu,45,Rendah,0
2.67,3.1,3.6,2.12,2.98,2.03,3.46,2.26,77.8,79.2,87.8,88,91,97.3,3,4.4,3.7,3.1,5.3,5,2.2,Paruh Waktu,0,Menengah,1
2.21,2.89,3.27,2.96,3.38,2.36,2.75,3.36,88.5,95.9,86.1,96.6,92,82,2,4.3,6.2,4.2,5.5,5,3.3,Paruh Waktu,0,Menengah,1
2.85,2.42,2.77,2.78,3.38,2.28,2.79,3.03,95.7,79,100,68.2,70.2,87.2,2,1.7,3.7,6,7.9,5.6,5.8,Paruh Waktu,0,Menengah,1
2.96,2.64,1.71,1.73,2.55,3.11,3.29,3.23,65.7,78.3,76.5,93.6,81.7,97.5,1,5.1,4.3,4.7,2.2,4,6,Paruh Waktu,0,Menengah,1
2.21,3.21,2.14,2.51,2.13,2.93,3.09,3.05,84.2,87.1,94.4,81.5,83.2,95.2,0,4.8,5.2,7.7,4.3,6.6,6.4,Tidak Bekerja,13,Rendah,1
2.34,3.9,1.67,3.37,3.15,3.15,2.8,3.42,80.5,88.9,85.7,82.7,86.2,75.5,1,3.7,8.2,10.35,6,6.7,5.5,Penuh Waktu,43,Rendah,0
2.35,2.94,3.05,2.86,3.74,2.9,3.47,3.69,83.7,100,98,84.5,97.6,78.5,0,6,7.2,6.7,5.1,3.3,2.9,Tidak Bekerja,12,Menengah,1
2.22,3.33,2.64,2.71,3.32,3.59,2.69,3.01,84.7,100,99.7,86.1,91.4,95.8,0,3.7,4.7,7,2.3,6.3,6.1,Tidak Bekerja,0,Rendah,1
2.15,1.84,2.81,2.81,3.06,3.16,2.95,2.81,93.8,99.2,78.2,92.7,78.8,87.2,1,7.1,4.5,3.1,4.1,3.1,2.9,Tidak Bekerja,17,Menengah,1
3.13,3.08,2.84,2.92,2.92,3.21,3.5,3.28,70.9,80.1,100,69.1,80.7,100,3,2.7,3.4,4.8,2.3,6.7,6.1,Paruh Waktu,0,Menengah,1
1.96,3.74,2.25,2.97,2.58,3.04,2.48,3.19,100,86.3,68.7,72.8,100,90.8,1,4.6,7.2,4.4,6.8,1.2,4.2,Paruh Waktu,0,Rendah,1
2.45,3,2.8,2.5,3.33,3.13,2.93,2.13,88.3,91.3,93.4,80.6,97.2,96,3,8.1,2.4,4.2,2.4,3.4,2.2,Tidak Bekerja,17,Rendah,1
3.07,2.63,3.23,1.92,2.83,2.47,2.23,2.01,91.3,90.1,97,91.7,82.1,100,1,7,2.7,4.7,5.5,4.5,9.1,Tidak Bekerja,15,Rendah,1
2.97,1.8,2.51,3.06,2.94,3.05,2.34,2.95,67.3,83,100,93.8,86.9,79.4,0,7.5,5,4.2,7.7,5.1,5.7,Penuh Waktu,42,Menengah,0
3.11,2.72,2.69,2.21,3.19,2.57,2.87,3.43,100,77,82,90.8,78.3,95,1,6.3,6.2,4.6,5.2,6,5.4,Tidak Bekerja,13,Menengah,1
3.65,2.95,2.84,2.84,2.8,2.85,2.41,2.26,86.1,99.9,92.8,72.7,84.7,92.3,1,8,8.6,4.6,6.6,5.5,4.8,Penuh Waktu,39,Menengah,0
3.83,2.39,3.66,2.56,2.45,2.43,3.26,2.74,81.2,60.1,70.8,95.2,97.8,98.9,1,2.9,6.2,3.3,7.6,6.6,5.3,Penuh Waktu,43,Menengah,0
2.03,2.43,3.23,2.74,2.75,2.73,3.03,3.47,100,83.5,100,95,87.7,62.9,1,4.2,4.3,5.7,4.6,3.9,9.1,Penuh Waktu,30,Rendah,0
2.95,2.98,2.33,2.44,2.33,2.77,2.83,2.81,95.9,86.9,65,80.6,83.7,79.6,2,4.6,3.7,7.5,2.3,2.3,1.9,Paruh Waktu,0,Menengah,1
2.49,2.03,2.38,2.28,3.2,2.64,2.16,3.46,90.6,76.1,88.9,69.6,67.5,73.5,1,4.9,8,2.8,5.1,8.4,6.5,Penuh Waktu,30,Tinggi,0
3.61,2.78,2.63,2.66,2.38,2.98,2.29,3.14,85.2,87.4,100,70.5,85.2,91.4,0,3.8,6.9,3.9,5.6,4.8,5.3,Paruh Waktu,0,Tinggi,1
3,1.98,2.91,2.5,2.82,2.74,3.03,3.87,100,93.2,81.6,86.9,81,77.6,0,1.1,4.5,5.6,6.2,5.2,3.6,Penuh Waktu,42,Menengah,0
2.76,2.54,1.99,3.22,3.33,2.26,1.47,3.75,80.8,75.3,83.9,88.2,78.7,86.3,2,4.8,3.6,1.7,7.7,6.1,3.5,Paruh Waktu,0,Menengah,1
2.76,3.37,2.85,2.94,3.73,2.17,2.56,2.18,100,100,100,90.5,88.8,80.4,2,6.5,2.4,2.4,4.2,8.8,4,Tidak Bekerja,16,Tinggi,1
2.06,3.07,3.84,3.26,2.97,2.47,2.84,3.03,96.2,100,78.9,69.5,89.8,83.6,1,3,3.8,2.9,5.4,9,5.2,Penuh Waktu,45,Menengah,0
2.78,3.28,2.83,2.64,3.17,2.56,3,2.35,74.5,76.3,84.7,78.5,78.8,83.5,2,4.9,1.9,0,5.8,5.3,2.3,Penuh Waktu,41,Rendah,0
3.06,2.47,3.11,2.51,2.78,3.08,2.02,3.26,93.5,67.1,58.0125,64.1,85.5,100,1,6.7,7.3,6.8,5.1,0.6,7.4,Paruh Waktu,0,Rendah,1
2.77,2.82,2.74,3.43,1.89,2.75,3.07,2.86,99,87.1,81.4,78.4,68.9,78.6,3,2.5,4.8,1.2,5.2,4.2,7.4,Tidak Bekerja,14,Tinggi,1
3.4,2.8,3.04,2.31,3.17,3.67,2.78,2.36,74.5,71.2,72.3,77.6,69.5,88.4,1,3.5,6.5,4.9,5.8,6.7,3.7,Paruh Waktu,0,Rendah,1
2.53,2.76,2.7,2.87,3.21,3.54,3.05,2.92,80.9,70.2,79.1,82.6,66.3,78.5,1,7.4,4.9,5.7,7.7,5.2,5.1,Tidak Bekerja,10,Menengah,1
2.29,2.41,2.71,2.75,2.78,3.16,2.6,3.12,81.5,81,79.3,84.6,91.6,91.4,1,6.2,5.6,2.7,10.45,2.3,5.2,Tidak Bekerja,18,Menengah,1
2.85,2.34,2.86,2.57,2.64,2.77,3.1,3.2,77.7,88.6,82.3,92.7,74.8,84.8,1,1.3,6.4,8.6,8.1,6.7,6.1,Paruh Waktu,0,Rendah,1
2.62,3.46,2.68,2.29,1.99,2.33,3.63,2.7,77.4,84.1,88.3,66.4,76.1,70.1,2,7.9,4.8,4.6,4.6,2.8,6,Paruh Waktu,0,Menengah,1
2.43,2.55,2.64,3.19,3.35,2.52,2.74,2.63,92.6,89.7,84.1,95.1,90.2,77.3,1,5,4.6,3,4.5,7.3,7.2,Tidak Bekerja,18,Rendah,1
2.86,2.78,2.38,2.29,3.46,2.94,3.22,2.51,90,81.5,91.7,71,71.1,73.9,0,5,0.6,5.9,6.2,1.5,4.2,Penuh Waktu,30,Rendah,0
2.87,2.22,3.09,2.78,2.61,3.14,1.85,2.97,84.8,82.7,92.1,98.3,87.1,89.9,0,4.1,3.7,5.5,4.3,4.3,8,Paruh Waktu,0,Tinggi,1
3.38,3.23,3,2.94,3.75,3.38,2.37,2.98,91.3,77.9,89.1,77.1,84.3,83.1,0,7.5,7,3.2,9.1,6.3,2.2,Paruh Waktu,0,Rendah,1
2.33,2.25,3.4,2.28,2.9,2.73,2.48,2.76,83,96,95.1,89.1,99.7,91.7,2,3.5,3.8,9.1,6.6,5.3,5.4,Penuh Waktu,45,Menengah,0
3.27,2.4,3.61,2.3,2.95,2.39,3.18,3.62,89.5,88.2,83.9,86,81.6,100,1,6.6,4.3,5.1,10.45,5.5,7.9,Penuh Waktu,0,Rendah,1
1.64,2.13,2.55,2.17,1.83,2.8,2.51,2.49,82.6,71.4,91.8,75.9,89.7,83.2,0,4.7,4.2,6.7,7.2,7.1,4.6,Paruh Waktu,0,Menengah,1
3.48,2.29,1.94,2.47,2.61,2.82,2.8,2.94,58.6,85.4,77.6,97.9,92.3,94.6,1,7,5.3,4,4.7,6.8,4.4,Tidak Bekerja,0,Menengah,1
2.48,2.18,3.09,2.67,2.46,2.51,2.75,2.38,100,95.9,72.1,78.8,81.3,61.6,0,3.6,5.9,4.6,7.5,5.8,5.1,Paruh Waktu,0,Tinggi,1
3.14,2.57,3,2.82,2.61,2.79,2.47,2.34,86.4,86.6,87.6,99.3,88.1,81.4,1,5.4,9.5,2.8,8.4,5.8,5.2,Paruh Waktu,0,Rendah,1
3.19,2.68,2.53,2.38,2.79,3.04,3.26,1.81,80.3,92.2,73.2,83.2,92.6,84.1,0,5.1,2.7,3.9,5.6,6.5,4.3,Tidak Bekerja,12,Rendah,1
1.93,2.01,2.37,2.41,2.36,2.65,2.53,2.07,74.7,100,81.4,80.9,69.8,80.4,1,6.9,6.2,6.6,2.6,2.6,7.3,Tidak Bekerja,12,Rendah,1
2.17,3.45,3.47,2.43,2.7,1.85,2.42,3.91,91,91.8,80,84,84.4,71,2,5.2,6.5,8.5,5.5,4.7,4.7,Paruh Waktu,0,Tinggi,1
1.84,3,2.34,3.64,2.61,2.57,3.53,3.19,90.5,93.1,74.2,92.4,83,88.6,1,6,2.8,6.2,4.6,2.5,4.7,Penuh Waktu,45,Menengah,0
2.61,2.54,2.81,3.35,3.28,3.04,3.19,2.96,75.8,94.5,60.3,84.8,85.5,100,2,3.1,7,5.4,4.3,1.3,5.4,Paruh Waktu,0,Menengah,1
1.72,2.31,2.36,2.73,2.22,1.98,2.94,3,77.5,80.6,100,71.2,74.6,91.1,0,5.2,4.9,1.9,3.1,4.4,8.8,Paruh Waktu,0,Menengah,1
2.45,1.94,3.6,2.81,3.19,1.65,2.38,2.41,95,100,73.1,86.6,97.9,78.2,1,3.5,6,1.8,0.9,0,6.4,Tidak Bekerja,17,Rendah,1
2.83,2.99,2.87,2.23,2.96,2.58,3.15,3.32,80.6,84.3,87.4,87.2,100,82.2,3,1.2,4.6,8.8,5.8,5.2,2.6,Tidak Bekerja,17,Rendah,1
2.73,1.93,3.22,2.5,3.56,3.08,2.64,3.81,89.6,97.2,77.6,75.3,63.2,94.1,0,4.4,9.7,5.6,5.6,7.8,5.1,Paruh Waktu,0,Rendah,1
3.49,2.96,3.39,1.73,3.41,2.24,2.44,2.52,88.8,88.9,91.1,88.8,88.9,81.9,0,5.5,5.9,2.2,6.1,5.4,7.1,Tidak Bekerja,10,Tinggi,1
1.81,2.75,2.45,3.22,3.31,2.32,2.32,2.47,96.2,78.3,100,86.3,89.4,80.3,2,8.2,5.9,4,2.4,6.4,3.7,Paruh Waktu,0,Menengah,1
2.55,2.58,2.3,2.73,2.97,2.62,2.36,2.7,89,86.3,100,78.4,83.5,92.8,1,3.6,8.9,5,5.1,5,7,Tidak Bekerja,18,Rendah,1
3.3,3.11,2.68,2.71,3.14,1.77,2.49,3.45,92.4,82.6,64.9,65.9,67.3,73.4,2,3.1,7,2.1,3.4,6.1,5.1,Paruh Waktu,0,Tinggi,1
2.95,2.03,2.49,3.7,2.93,3.1,2.15,3.25,64,88.1,81.8,82.2,95.3,73.8,0,5.5,5.5,5.5,7.8,4.9,5.9,Penuh Waktu,42,Rendah,0
2.41,2.2,2.93,2.41,3.95,3.55,2.62,2.54,83.1,100,100,65.3,98.4,82.1,1,3.4,7.2,5.2,5.1,6.9,5.1,Paruh Waktu,0,Menengah,1
2.63,2.84,2.47,2.8,2.91,2.19,2.2,2.31,83.7,89.3,98,100,86.8,80.5,3,0.2,5.5,4.7,4.3,3.7,3.7,Penuh Waktu,31,Menengah,0
2.5,3.24,2.42,2.94,3.05,3.02,2.48,2.18,71.9,100,89.6,100,76.7,97.5,0,4,4.9,4.4,3.2,3.3,4.9,Penuh Waktu,36,Menengah,0
2.33,3.1,2.52,3.57,2.72,2.7,3.55,2.5,80.9,78,87,77.6,92.8,84.5,1,6.7,6.5,4,3.5,4.3,5,Penuh Waktu,31,Rendah,0
3.5,2.7,3.02,2.43,2.97,3.08,2.02,3.01,83.9,74.7,100,75.7,87.3,72.6,3,2.8,7.1,4.3,7.9,4.2,4.1,Paruh Waktu,0,Rendah,1
3.03,2.61,3.51,1.98,2.95,2.69,2.75,2.8,87.6,67.1,87.3,95.4,79,95,0,4.3,3.8,3.9,3,5.1,3.8,Paruh Waktu,0,Rendah,1
2.44,2.81,2.56,2.95,3.26,3.02,3.65,3.78,82.1,73.5,82.1,86.2,100,81.3,0,5.6,3.6,4.3,2.6,2.1,7.7,Paruh Waktu,0,Menengah,1
3.22,2.96,2.85,3.39,2.51,3.03,3.74,3.37,73.8,79.2,100,79.2,100,80.7,1,4.6,3.2,3.5,4.6,5.4,4.2,Paruh Waktu,0,Menengah,1
2.51,3.49,3.2,3.25,3.1,2.97,2.97,3.21,90.8,79.7,70.8,66.1,76.5,77.6,1,4.8,4.8,8.5,6.1,3.5,7.7,Penuh Waktu,45,Menengah,0
1.77,2.75,3.28,3.32,2.43,2.8,2.66,3.65,82.3,98.9,74.9,78.8,82,85.2,1,4.9,3.8,0.8,2.5,6.1,6.8,Paruh Waktu,0,Rendah,1
3.02,2.14,2.92,2.79,3.27,2.83,2.71,3.06,94.8,85.1,73.8,90.8,91.2,88.2,1,5.8,4,5.3,6.9,5.9,6.9,Tidak Bekerja,15,Rendah,1
2.25,2.88,3.13,3.3,2.56,1.83,2.78,3.44,100,94.8,71.4,83.1,87.3,88.9,0,1.4,9.1,7.6,5,5.3,4,Paruh Waktu,0,Menengah,1
